id;name;url;difficulty;category;is_premium
29;Divide Two Integers;https://leetcode.com/problems/divide-two-integers;Medium;Bit Manipulation;false
67;Add Binary;https://leetcode.com/problems/add-binary;Easy;Bit Manipulation;false
78;Subsets;https://leetcode.com/problems/subsets;Medium;Bit Manipulation;false
89;Gray Code;https://leetcode.com/problems/gray-code;Medium;Bit Manipulation;false
90;Subsets II;https://leetcode.com/problems/subsets-ii;Medium;Bit Manipulation;false
136;Single Number;https://leetcode.com/problems/single-number;Easy;Bit Manipulation;false
137;Single Number II;https://leetcode.com/problems/single-number-ii;Medium;Bit Manipulation;false
187;Repeated DNA Sequences;https://leetcode.com/problems/repeated-dna-sequences;Medium;Bit Manipulation;false
190;Reverse Bits;https://leetcode.com/problems/reverse-bits;Easy;Bit Manipulation;false
191;Number of 1 Bits;https://leetcode.com/problems/number-of-1-bits;Easy;Bit Manipulation;false
201;Bitwise AND of Numbers Range;https://leetcode.com/problems/bitwise-and-of-numbers-range;Medium;Bit Manipulation;false
222;Count Complete Tree Nodes;https://leetcode.com/problems/count-complete-tree-nodes;Easy;Bit Manipulation;false
231;Power of Two;https://leetcode.com/problems/power-of-two;Easy;Bit Manipulation;false
260;Single Number III;https://leetcode.com/problems/single-number-iii;Medium;Bit Manipulation;false
266;Palindrome Permutation;https://leetcode.com/problems/palindrome-permutation;Easy;Bit Manipulation;true
268;Missing Number;https://leetcode.com/problems/missing-number;Easy;Bit Manipulation;false
287;Find the Duplicate Number;https://leetcode.com/problems/find-the-duplicate-number;Medium;Bit Manipulation;false
318;Maximum Product of Word Lengths;https://leetcode.com/problems/maximum-product-of-word-lengths;Medium;Bit Manipulation;false
320;Generalized Abbreviation;https://leetcode.com/problems/generalized-abbreviation;Medium;Bit Manipulation;true
338;Counting Bits;https://leetcode.com/problems/counting-bits;Easy;Bit Manipulation;false
342;Power of Four;https://leetcode.com/problems/power-of-four;Easy;Bit Manipulation;false
351;Android Unlock Patterns;https://leetcode.com/problems/android-unlock-patterns;Medium;Bit Manipulation;true
371;Sum of Two Integers;https://leetcode.com/problems/sum-of-two-integers;Medium;Bit Manipulation;false
389;Find the Difference;https://leetcode.com/problems/find-the-difference;Easy;Bit Manipulation;false
393;UTF-8 Validation;https://leetcode.com/problems/utf-8-validation;Medium;Bit Manipulation;false
397;Integer Replacement;https://leetcode.com/problems/integer-replacement;Medium;Bit Manipulation;false
401;Binary Watch;https://leetcode.com/problems/binary-watch;Easy;Bit Manipulation;false
405;Convert a Number to Hexadecimal;https://leetcode.com/problems/convert-a-number-to-hexadecimal;Easy;Bit Manipulation;false
411;Minimum Unique Word Abbreviation;https://leetcode.com/problems/minimum-unique-word-abbreviation;Hard;Bit Manipulation;true
421;Maximum XOR of Two Numbers in an Array;https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array;Medium;Bit Manipulation;false
461;Hamming Distance;https://leetcode.com/problems/hamming-distance;Easy;Bit Manipulation;false
464;Can I Win;https://leetcode.com/problems/can-i-win;Medium;Bit Manipulation;false
465;Optimal Account Balancing;https://leetcode.com/problems/optimal-account-balancing;Hard;Bit Manipulation;true
473;Matchsticks to Square;https://leetcode.com/problems/matchsticks-to-square;Medium;Bit Manipulation;false
476;Number Complement;https://leetcode.com/problems/number-complement;Easy;Bit Manipulation;false
477;Total Hamming Distance;https://leetcode.com/problems/total-hamming-distance;Medium;Bit Manipulation;false
491;Non-decreasing Subsequences;https://leetcode.com/problems/non-decreasing-subsequences;Medium;Bit Manipulation;false
526;Beautiful Arrangement;https://leetcode.com/problems/beautiful-arrangement;Medium;Bit Manipulation;false
638;Shopping Offers;https://leetcode.com/problems/shopping-offers;Medium;Bit Manipulation;false
645;Set Mismatch;https://leetcode.com/problems/set-mismatch;Easy;Bit Manipulation;false
672;Bulb Switcher II;https://leetcode.com/problems/bulb-switcher-ii;Medium;Bit Manipulation;false
691;Stickers to Spell Word;https://leetcode.com/problems/stickers-to-spell-word;Hard;Bit Manipulation;false
693;Binary Number with Alternating Bits;https://leetcode.com/problems/binary-number-with-alternating-bits;Easy;Bit Manipulation;false
698;Partition to K Equal Sum Subsets;https://leetcode.com/problems/partition-to-k-equal-sum-subsets;Medium;Bit Manipulation;false
751;IP to CIDR;https://leetcode.com/problems/ip-to-cidr;Medium;Bit Manipulation;true
756;Pyramid Transition Matrix;https://leetcode.com/problems/pyramid-transition-matrix;Medium;Bit Manipulation;false
762;Prime Number of Set Bits in Binary Representation;https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation;Easy;Bit Manipulation;false
779;K-th Symbol in Grammar;https://leetcode.com/problems/k-th-symbol-in-grammar;Medium;Bit Manipulation;false
782;Transform to Chessboard;https://leetcode.com/problems/transform-to-chessboard;Hard;Bit Manipulation;false
